"","Year","Month returned from trip","Sydney","Central Coast","Hunter","North Coast NSW","South Coast","Snowy Mountains","Capital Country","The Murray","Riverina","Central NSW","New England North West","Outback NSW","Blue Mountains","Canberra","Melbourne","Peninsula","Geelong and the Bellarine","Western Grampians","Lakes","Gippsland","Phillip Island","Central Murray","Goulburn","High Country","Melbourne East","Upper Yarra","Murray East","Wimmera_Mallee","Great Ocean Road","Bendigo Loddon","Spa Country","Ballarat","Central Highlands","Macedon","Gold Coast","Brisbane","Sunshine Coast","Central Queensland","Bundaberg","Fraser Coast","Mackay","Whitsundays","Northern","Tropical North Queensland","Darling Downs","Outback","Adelaide","Barossa","Adelaide Hills","Limestone Coast","Fleurieu Peninsula","Kangaroo Island","Murraylands","Riverland","Clare Valley","Flinders Ranges and Outback","Eyre Peninsula","Yorke Peninsula","Experience Perth","Australia's Coral Coast","Australia's South West","Australia's North West","Australia's Golden Outback","Hobart and the South","East Coast","Launceston, Tamar and the North","North West","Wilderness West","Darwin","Kakadu Arnhem","Katherine Daly","Barkly","Lasseter","Alice Springs","MacDonnell"
"210",NA,"June",671.7297215,97.4861411,235.1145857,268.6108333,225.56087,48.4087249,60.5496167,56.2614191,78.2339495,193.9061437,140.2233896,32.7630254,104.1895263,155.1780627,555.9863206,85.2435321,71.72362,9.9920955,35.244716,75.3028996,43.5390387,49.3323208,42.2532532,125.8491902,40.8203145,13.7415514,5.4191172,47.0669624,102.0768717,78.4707526,12.6351244,56.5711033,41.3465877,15.9893219,262.0174832,420.7939302,214.363373,186.5034678,31.7579246,34.572698,98.3966109,25.9040553,107.4404002,148.3735318,139.5629715,47.6576699,158.0065785,21.7852224,15.6049623,45.8476302,18.4712667,5.4718218,8.0780335,22.8119545,15.0985901,52.0398312,42.7332164,35.3061664,258.3592745,77.3708658,212.1777129,48.6565051,85.1194497,68.6332554,13.914693,34.4060264,39.9092878,2.6199981,116.5129799,58.1089968,52.6036304,27.4040564,38.455336,52.2745445,9.1896475
"211",NA,"July",682.5550582,65.0162307,214.9206733,386.4041663,173.3013129,156.9352007,102.0026651,79.8990512,80.9655999,194.0348141,94.2978861,29.6608389,76.7597751,225.329847,592.3004537,75.2975327,129.1636583,12.6979819,66.9106466,78.8454157,37.5517005,37.9001216,38.4033074,179.6761265,49.754994,4.3831702,20.7310345,71.1704201,83.1743164,61.2897275,35.0868559,58.8355834,28.5813009,13.1993299,334.3413436,467.4157874,203.6959593,130.2074169,47.5948477,67.2109971,89.4357344,46.8151061,157.5593263,258.5613124,161.3890301,101.6519797,219.7418337,10.3047799,24.7955462,21.8966076,36.3718241,9.8074392,29.0741338,29.0213627,8.4032824,43.6668216,39.308457,17.061038,301.1100174,80.7913971,170.9265571,123.4639863,72.3627717,79.2582732,15.4795247,39.5584146,26.4456718,1.2263282,122.9929937,25.8032197,67.2773899,14.47082,35.4304292,36.9493116,10.3033968
"212",NA,"August",671.8575698,97.9727512,251.5487847,355.9898158,190.2827002,117.0435428,107.3157881,42.4005154,86.3288149,161.6610288,113.9763706,45.4584909,52.0983158,226.3012181,650.9884265,78.3351784,85.5976971,48.8650544,40.6890982,55.9246317,41.371185,47.2905174,27.0314482,148.9845203,56.8145291,20.7083415,9.39926,56.3341364,135.3856472,56.1164845,27.2357001,56.5533971,19.5088327,6.6760768,310.6933596,446.268864,242.5467235,118.4316649,28.3206661,52.1837317,64.5124446,51.2837935,77.8683971,199.4808007,121.986663,40.6021061,196.9253932,10.9547809,14.6994797,38.740111,36.4326456,3.9134995,17.7960748,32.3785219,13.642349,46.8928127,26.0057573,28.0573338,361.591816,88.3367338,192.7575087,140.1021929,124.9203801,46.596194,8.7519301,39.0523651,40.0473505,3.1517205,83.968365,19.9605125,52.7180641,10.1577283,32.2361856,34.8944112,15.2690004
"213",NA,"September",768.9914396,97.6645205,249.4742091,359.8999805,257.2620658,72.3423663,81.713957,80.027835,104.1358119,142.7114229,96.4931558,66.9062809,62.7782594,241.6830157,681.6599998,82.6177139,43.2431646,44.3994852,60.1838335,55.8588351,45.439571,73.0057876,34.4647737,128.6275685,24.0964438,9.3783423,17.7785604,52.4269862,97.914779,79.8996731,25.0725116,43.2307893,44.0065522,22.679533,250.5494985,508.1811549,315.196378,156.4861795,53.0626672,82.2870684,91.1805005,62.1182783,138.0695605,195.3764002,252.6217584,78.3211766,173.4302367,11.6474203,6.9223606,20.7766957,39.3607225,8.0754568,18.3751255,35.6908462,11.6174281,77.2860958,33.1125425,21.2716068,356.1799474,77.4414793,207.3108083,106.9569526,71.814783,52.1134882,33.7398251,38.228385,25.4851022,6.9182938,38.8192937,16.7937601,27.9716653,19.4350724,18.2341462,48.8379191,4.5940182
"214",NA,"October",720.9842949,132.2102152,256.9355819,504.2248919,289.5686443,58.3950853,111.0414513,95.9661306,84.9935266,253.7904119,164.0545295,74.3802036,96.1181921,191.2117646,783.5759321,101.6242138,89.4902076,28.0563194,43.5344314,74.8874951,83.3263819,62.2247348,52.2173207,101.4097503,32.8708992,23.12342,10.906574,81.3170995,119.8446393,96.314754,15.9842644,47.4076764,21.2536004,21.4469184,327.7392423,574.9910092,351.0232853,119.0585954,28.2868101,43.1951387,41.0134408,64.1283806,84.9831258,150.513423,120.7292674,39.2435668,226.3968562,10.2048397,24.9851742,29.1948069,61.990632,22.7598465,18.332825,29.0798237,22.1720002,100.7331628,31.4320612,57.7626905,321.6238622,99.6520559,232.7266369,111.8806362,99.2632703,122.4087224,39.4475465,50.5771873,44.1078638,7.797604,48.4785408,34.1259808,23.7167194,20.1445391,29.9154407,37.0062107,4.9008297
"215",NA,"November",893.1562313,116.8762443,329.1883322,420.1431143,386.6842011,50.1565549,151.3600198,104.7147909,87.392579,196.5304556,111.1146601,14.8677422,66.8464406,179.4110307,720.864784,119.7933175,112.0732063,19.1017273,46.2803318,81.8290325,87.1064372,69.9174875,59.1876137,119.3642071,55.5034055,26.7439894,12.0165686,58.4840996,186.909349,83.9546046,36.6647635,28.0431716,39.7855963,37.0446942,399.0878208,534.4463496,320.8312158,122.536523,63.7580523,40.5725055,52.4000795,58.1832702,95.4697602,126.1141138,127.5003177,40.3529831,256.4061063,27.9946404,18.0508434,61.5448418,63.9104071,6.7426152,25.5160957,27.6644167,26.3891166,69.576527,22.1820596,35.7081613,420.8437018,103.3725989,336.7664306,138.9836784,119.0212302,118.3508408,42.0751608,73.3606834,38.9236021,8.7584585,65.3491262,15.7986883,32.1727371,7.37564,12.2732576,10.1407103,4.4792979
"216",NA,"December",563.6423611,90.8960147,241.8527865,357.8126189,216.5406476,54.3994867,93.4491374,126.3676267,74.2548438,115.8103383,45.9665297,19.1866438,63.276284,226.6227741,594.2439335,125.7664671,135.7110501,12.596696,25.9552018,70.0377132,38.6059923,90.2585155,34.4661169,77.0808847,56.8409951,13.4189964,6.4682458,63.5825584,163.3344629,67.2935769,26.2411994,36.5326121,34.1278999,9.8406498,282.3043028,441.4277617,209.3145454,136.937776,34.5875856,31.8099409,42.0406894,29.8766725,91.0044575,132.5489068,120.5003132,69.8924455,208.7216317,8.1291984,4.8101784,23.1890817,63.4577351,6.3929809,12.8491544,21.0642219,13.9347952,27.9533058,24.2628762,57.7022371,343.4361523,120.0852941,205.9286249,65.4058718,46.4594438,100.1848403,24.8442141,81.5251497,54.4825953,24.1500445,52.4306001,14.9634853,11.2249333,3.0333103,0,10.6571835,11.6395844
"217",2016,"January",762.8413085,164.2205149,303.1080107,687.5888305,554.7032013,64.4790529,131.407411,101.015317,92.746695,201.0849409,113.8053866,28.8550201,83.9813308,225.251385,729.5992909,284.6550341,187.5179557,28.5527159,130.4940496,141.0727035,161.9386897,81.0489269,41.4753746,193.8016848,52.4184401,6.1406662,26.289319,77.324725,320.1730876,90.8745388,34.9602838,43.3407758,37.1930711,18.7477487,407.4263536,497.3070205,374.3605148,79.54398,38.0629751,72.2232155,44.6331935,30.8375398,81.894331,172.4459597,130.5580192,20.5224031,244.2624291,14.4894234,29.4296995,73.5850313,123.1774318,10.3535218,48.1912192,30.7073546,15.1090805,21.5171122,57.2056309,87.639761,447.6191511,120.7142076,393.1368871,87.273301,114.2391694,181.6519801,75.4254912,73.593786,74.0176162,14.7697834,49.7246955,24.3374575,25.3178573,14.9208373,8.9967284,8.8249181,12.815039
"218",NA,"February",724.0266648,128.4607468,226.3288987,402.3957732,290.1992197,25.6780076,73.6266999,77.1378217,58.6016427,130.5929474,82.9321583,19.6278553,64.3843473,187.963261,707.5797822,143.2855425,92.770734,32.4671213,48.2947156,93.5363452,54.8516909,66.3936687,29.3357564,79.4863222,70.2549469,12.8535966,11.9831813,51.5953024,152.0538856,56.0755742,16.551963,49.9146795,41.100671,22.5170743,284.618108,444.092595,216.7336543,120.6905569,23.3413562,31.1817366,39.4776456,18.0415483,81.9980148,134.5986247,121.6589626,30.8930113,230.6079382,9.0206502,17.5886495,51.1364592,48.823901,6.4684402,13.5031487,18.7694698,7.6607286,43.8530236,35.4112008,33.5077444,317.7075502,65.0652009,249.2966476,50.1348371,62.0126497,118.1170162,43.3413944,60.595032,46.8301099,14.7312619,36.3732877,15.4262084,12.3530713,2.7901365,2.0073788,4.1794968,0
"219",NA,"March",701.6078394,105.4046522,317.7161175,483.9499279,373.9153963,52.3935083,111.1612783,103.8339422,97.4922239,198.1670191,138.5572384,17.196498,79.0950135,209.5669549,603.3566516,116.9783633,145.9289973,38.9433506,77.8277343,127.7968006,110.496631,53.2475614,78.448928,153.8593132,49.2545798,19.1024886,10.7735474,70.4284427,224.6586811,86.9569813,40.4275355,31.9400935,53.2304754,16.5696166,238.028138,388.9117345,257.3810378,85.4684265,33.2172924,44.1955236,83.397814,42.6643463,108.9874382,96.6840423,119.3282674,80.9004372,227.5178546,26.4401857,23.5469418,35.3610946,50.4052704,13.8029098,49.5055376,40.6884656,16.8058206,56.2976896,24.3810992,50.5782141,355.7491007,105.9993362,329.9162415,71.2723999,106.2816482,104.3794358,53.7906318,66.7110837,55.926605,29.0773331,61.8694469,12.1086548,27.2148929,11.5531616,10.2231696,21.2734214,7.6692223
"220",NA,"April",776.1989754,96.7161183,375.1467851,447.7854027,319.2885084,38.4375775,120.3663725,88.3591526,91.0123888,177.4260749,157.3259218,33.6801909,95.0585867,253.2546085,703.3613527,122.5307851,114.0411996,27.8188115,42.424717,83.4252949,64.8978806,49.2529281,21.3993879,148.7426712,46.0390047,21.3404097,7.9799644,88.913214,135.9280308,98.848969,24.0528609,62.4440116,28.8343321,21.079671,312.0579937,499.8226993,300.468057,139.2286965,41.1736622,59.2199794,82.8924005,28.6375212,102.7074844,112.1482785,157.6229449,78.6245861,232.8392799,9.9856879,3.8590326,41.4275354,59.7577109,10.7540717,25.5786314,46.9292421,26.3509738,76.9103139,32.5709535,64.3622128,373.3113155,129.1470865,231.0475787,88.0996028,111.4052854,103.0682245,24.3071032,41.5021767,45.6028499,17.9969518,48.9682659,14.4092725,18.6339332,3.0085553,10.0828416,20.579257,1.3721566
"221",NA,"May",828.9587895,97.9960682,259.7484172,389.4328228,211.6270072,28.2921276,103.9705928,119.2130531,93.1221174,168.4356182,153.2549022,51.7067886,135.7525071,202.7159637,759.3012876,130.5216587,70.4020872,16.9667499,56.6324606,54.3434979,42.2533465,34.5594624,42.5818522,103.3626839,60.8027408,16.9996134,8.6174866,92.6077323,132.5958584,75.1442696,41.5297743,41.2033645,41.3339001,27.6343158,311.494323,503.2137236,256.3596303,110.5538094,44.6530964,53.9947123,80.3920256,45.2116784,107.1467015,181.8968063,196.8384197,86.4298976,233.9886789,16.6389267,5.4783363,60.8963607,58.7082516,8.5644323,43.1279323,25.883661,6.1404035,71.6050444,37.8908291,18.2289214,296.4749793,77.0718606,220.1520067,113.2204435,75.872087,109.0405282,16.4024329,61.5879991,55.0641145,11.4516288,56.8287114,35.5451092,24.072347,4.877211,30.5577542,26.9039487,8.4864898
"222",NA,"June",783.0786062,59.4751725,202.8465544,322.8854789,248.4120183,30.4330634,108.0614744,72.3099428,112.0211481,130.2605827,95.3388493,50.1493601,69.3252309,145.1166472,673.347808,48.5289531,53.1149179,7.5808392,41.1966585,65.0250371,61.5017499,42.9485848,32.3216448,82.9893427,41.0705024,25.3574844,16.6290103,72.164317,115.0275733,69.7853585,19.4916194,85.9698997,20.5255631,36.4974719,229.8573861,434.6030943,217.5149576,96.6528513,53.8474735,55.2241304,49.6469992,34.4816295,77.9862597,120.0194809,180.8856528,39.9918274,196.9610544,10.6089384,4.5909674,39.8971264,45.2366271,1.9305112,22.7571207,26.1431644,5.7698153,49.2766008,25.902758,31.6402032,285.2919232,72.3054375,193.2487469,88.4942687,101.699433,65.1722964,10.4485716,43.1817203,35.2527799,8.6002717,59.5724932,22.4278138,28.0757598,9.733987,25.2956611,34.5464056,2.6750759
"223",NA,"July",815.0313705,100.07332,297.4871855,388.6898867,254.199386,152.5517975,121.4830768,64.3425549,101.2265782,211.2822644,147.0424246,50.542569,86.4892251,228.1257067,757.1452891,84.8673654,106.7836345,16.4849162,29.2379167,53.9761026,51.4962635,75.0773196,37.4142891,169.9877895,34.7306494,17.1794741,14.0569237,46.9464938,143.5058113,97.8614091,34.906117,44.6149549,28.7097802,43.9591694,344.1258586,421.9064439,312.7243678,199.7051776,76.7402246,40.1226184,73.0153386,47.1432859,123.7478438,233.9844912,170.0194057,80.1794535,203.0823043,24.3606451,8.303966,44.20886,52.3700796,7.5133269,21.1377431,25.5572637,25.9617472,77.4712009,43.340858,61.8402615,325.5936676,91.57319,195.9281423,141.4567097,84.9821485,108.6201085,21.4766166,33.513551,30.8482168,12.6619165,101.9816809,48.0962844,44.061421,9.3391057,37.6116844,41.7929908,13.4559569
"224",NA,"August",753.9474136,78.8412263,246.9966014,306.9992666,191.1921111,151.3357275,89.1471183,82.1921198,72.9408598,177.6455277,102.669566,64.0526669,74.6661344,183.5322181,734.0895254,26.516757,83.3929721,19.3678674,27.4866897,58.0461609,45.4931555,40.4118499,38.8919194,152.9960625,27.5903164,11.6534585,15.5848791,81.8668228,102.6494367,57.1371224,20.4245116,41.2679975,22.8870903,36.5541061,257.0171329,528.5384745,251.2119921,145.9275067,31.5337712,38.3175102,78.966001,63.4937682,116.9814734,194.7875053,126.8756207,82.0113495,202.8378255,9.4025514,11.1522104,32.1539515,20.0546021,0.36557,15.2535283,24.8498125,20.2923109,46.0830142,29.5840043,46.4336621,272.4204499,81.3137954,172.2413246,131.4175265,87.4037902,73.4169376,12.2914812,56.851219,18.463712,0.3784961,61.5188625,27.2478498,32.652756,25.2756157,36.5458797,34.0395154,7.77064
"225",NA,"September",642.3091095,88.0480432,256.4180676,363.5505004,208.090891,94.2240748,60.9248498,92.4109476,101.1623758,143.5413625,126.4054823,40.8458082,49.8626998,171.4018782,709.5986213,92.6372453,64.3456098,38.3420786,39.7504974,61.4203797,48.236285,67.5251584,35.7612794,94.7299978,47.9495333,23.2156724,7.8912651,50.7196525,93.0655205,111.6766516,23.9145013,62.3145816,20.2405864,19.3421072,248.9961941,544.6399803,277.4946124,116.2021755,66.787221,80.9316235,76.7544654,56.3916109,91.0920021,170.0078362,176.7735854,57.9762521,233.219438,15.5085694,20.0096563,33.1283638,51.0824566,5.5219172,16.5453421,30.7291813,16.1504931,60.408075,18.2751974,19.0579414,242.3244911,86.2466403,162.272069,153.0699606,104.9088924,84.862036,8.4990566,64.4324368,26.1075576,8.9291708,76.6202396,36.9312736,21.0641278,15.6684784,23.9978018,56.6030732,11.7465376
"226",NA,"October",758.476887,118.7605821,309.223664,544.2537424,340.7350581,72.5171506,103.9988205,81.9961224,117.7516165,226.5202302,165.2057531,40.21953,96.3202939,259.1899517,825.6179332,87.9500288,165.8604111,29.8760501,89.6308077,117.0279526,67.3274996,115.428688,36.426669,112.1829248,103.3578836,23.6337886,12.4584639,59.7506716,151.008152,120.7764446,46.9813387,38.7407831,42.1690748,13.4934969,416.4584783,582.357413,344.1761656,145.947699,39.3794177,45.6239668,85.517135,55.7206835,132.3147904,245.7139647,194.0663545,81.194467,240.2810879,14.2467508,20.3902127,38.0183889,107.1445389,22.3093422,28.5049605,27.6670273,22.0984382,76.6782348,34.688997,38.0290368,398.6008388,140.2067773,266.2688861,107.9550509,118.4850092,100.9549785,17.7905542,87.7402203,57.2733965,11.0831552,46.7523746,22.5397323,10.9521004,5.7815471,9.1014716,25.1479448,1.8064216
"227",NA,"November",907.5639949,122.5715129,288.7972438,477.001415,339.7105926,67.0576944,102.4842384,68.4444423,76.5432517,143.5896585,83.3281246,45.2587001,66.2523516,225.4089283,767.3445232,96.3021943,96.5149625,46.6790715,63.0542356,77.3134128,69.8710688,60.7033614,60.6662401,108.6961074,33.4052591,24.6377418,13.0297721,104.9538821,162.1183959,97.0310029,37.5678938,59.636242,45.2346604,17.6934488,338.5260929,564.9613019,308.069006,108.6244156,48.9794171,35.9714413,106.8189741,24.480534,76.1554659,131.6507866,167.5683524,80.9837416,215.2728337,27.460621,18.311369,42.8599401,50.0630999,5.8409618,18.554986,30.3854577,11.3359914,74.5965975,25.1404194,33.3990922,397.6198972,83.6395086,245.6380222,115.2204301,96.1663173,127.114508,37.9222734,58.8528849,38.402324,12.382838,36.395504,11.0766191,32.2874966,14.536652,10.5631689,14.3809645,2.5903238
"228",NA,"December",701.4512064,141.2673705,255.4557991,396.5345677,266.5291071,22.5609482,80.6167242,102.9756649,60.927184,192.2700448,127.621055,31.2187297,66.9361998,197.263366,659.9808477,140.6450742,147.5976943,31.8405473,45.3735386,88.6695289,54.0478778,55.6337374,46.3420404,81.2900938,59.7208762,12.3711579,25.179958,53.0840198,185.9716614,70.1512303,30.0706478,59.9332136,24.9724568,39.1231916,315.0212323,609.1130286,275.4855535,145.2755825,56.4958886,37.0477677,63.8916174,7.84007,63.6178797,105.511729,127.561842,22.0768886,195.1307672,17.3943593,15.9139235,28.3808056,76.0784465,17.7784774,18.6852116,15.5598582,13.6981048,17.4081261,46.3169539,17.3887197,267.9982972,43.8888894,243.646885,88.8579994,70.0859779,103.2084341,51.7117941,70.8131828,54.2020955,7.3998892,59.3676544,36.1577108,11.0587592,2.7244505,2.4015461,2.7651936,1.9578984
"229",2017,"January",855.6902683,228.809385,378.3818817,769.5025539,584.1411662,87.8712822,149.4489022,135.942406,92.2887241,212.8152982,189.089673,19.2663221,111.6741424,221.3700447,730.4345215,292.4883656,206.6215409,48.4317588,117.5745611,220.9286171,182.8905132,96.7454503,49.8881966,225.0791626,60.972657,57.2342936,24.4084065,38.6088135,317.7468347,117.7631325,26.9355882,45.0648863,92.562923,28.5176343,514.0346988,636.7598931,425.8254773,117.2261086,60.1526564,66.3361486,78.044565,58.6280668,114.5845049,113.2165032,143.3700945,66.2046011,257.2805743,20.9536677,19.6538178,75.4635543,122.9584041,14.908787,26.4606962,36.4871441,4.7937945,55.6744574,36.5221297,78.6367337,364.7004418,103.0064288,409.9857446,51.3754106,55.1382982,180.1218392,84.6289533,97.8351888,55.2914876,29.5363881,29.1117026,6.5809194,7.0463962,8.1280796,11.8507532,23.0391822,4.6366458
"230",NA,"February",671.6515246,120.0255797,227.1566233,393.5664733,288.3376534,36.940422,68.7025449,54.5595549,49.028694,117.2986152,113.4742378,34.2998076,39.144334,202.6495359,646.1416587,112.2424739,108.0214374,23.5454379,65.822533,133.5882435,89.2090551,40.7558958,51.9630335,70.7809133,56.7942396,16.7410638,16.9608812,89.9284933,190.9936897,58.6875821,25.8511178,51.4196949,14.0248959,17.9519041,271.4465078,447.4317469,198.3276369,55.3315737,15.9192106,14.7650741,47.7858859,25.3706188,68.7506347,99.6640073,128.3441817,65.9030453,216.590132,10.417886,9.0332256,38.3082876,49.6070135,3.6140921,22.0717843,13.6042017,13.565734,39.1366917,25.932101,25.9666807,270.5362292,71.358551,223.6064019,67.4956555,88.6428478,128.0544266,47.1190679,78.3995076,58.9656797,13.8940342,43.9917737,11.7647125,39.2074028,1.9913201,1.3874069,11.25329,2.6449521
"231",NA,"March",906.9479445,104.6980072,187.4550616,285.8284695,324.0557139,35.780947,92.7238302,96.5427382,49.5078656,223.9305599,80.7982267,42.9583541,48.8755862,211.4183679,787.6181201,157.0387186,122.2708998,29.7069039,70.237018,141.5934769,67.7961733,53.95644,99.551312,144.4464407,70.7070895,40.1605439,28.7620507,127.7690611,238.5759477,81.611638,35.1356979,106.0597124,33.2151837,28.1196533,349.384305,475.44908,268.6237592,84.8141093,36.5249403,67.820055,54.0084583,29.4590156,39.4184258,92.4435593,127.6498636,64.3162486,233.4011098,10.2658038,8.2822997,76.940149,65.3872908,5.6712672,31.069029,33.5513112,16.9037854,38.9956922,40.9049926,45.6598436,299.1060477,69.701557,283.5705777,110.6485092,81.0412608,154.3724596,41.9856897,87.9025838,51.7806334,17.2427145,33.6470442,21.1040199,4.6815101,9.5981553,8.6892895,15.6262174,4.1766782
"232",NA,"April",822.5229742,134.9909988,372.8629247,453.4827284,389.2576547,77.612497,118.18919,127.0264297,123.1728538,259.0918412,144.1366014,39.8543511,127.7026135,237.5779397,687.1331552,150.888716,104.2569348,33.0338248,87.4685866,141.7370716,100.3363201,69.3200794,47.4994518,146.3298275,90.1780148,35.7765628,23.310602,83.1090342,183.3545807,80.9339321,23.1589822,71.7347549,55.1734913,18.4046149,317.0323859,523.6321463,291.6786426,98.53997,44.3508214,58.1655401,44.1740825,60.0922488,108.2347382,110.8762024,196.1262487,50.8385604,172.6202678,24.2097941,10.588878,56.7535112,67.077902,8.0370422,7.5877183,55.5402851,9.4692073,59.3703474,48.2501404,64.3527998,308.8750481,92.0443434,354.3161937,77.8269955,106.5013249,173.2698336,36.8936382,66.7104829,44.9770199,13.5009413,56.3145939,17.1783768,18.5992807,2.4860536,19.0200054,14.4189798,8.436892
"233",NA,"May",764.7135047,72.6874031,242.4763813,336.2494527,241.8255011,33.2572106,88.0815632,109.1675597,91.3444558,208.0803989,152.5765337,39.4839609,80.8048374,236.0901554,668.2004233,76.0024574,102.461918,25.3292318,36.3173207,80.2332238,61.0907023,50.9858654,58.784172,135.1128992,39.4957143,26.7599657,4.0444684,90.5364647,158.237189,63.2324565,11.920931,68.3527781,30.3285648,18.2491111,268.6735128,533.2689484,259.9391388,135.5089162,44.4913853,39.1679917,70.2308252,37.7049909,80.1216077,131.5905263,144.8000358,53.9638059,258.591114,29.6305852,30.7538494,39.6234396,34.5845881,3.6894713,15.3267387,39.9198768,19.9601079,27.8796901,30.2780276,22.7876786,317.8989325,56.1280731,201.2150164,102.169784,85.1814124,98.7321417,24.9836062,56.8654077,65.8259619,9.8488917,75.7251397,27.4053589,62.975153,17.6419314,18.125443,33.5782889,12.1538511
